itemID,definition,category,item,type,choices,gloss,uni_lemma
item_434,sjúkrasystir,people,ii_13_37,word,produces,nurse,nurse
item_435,systir,people,ii_13_38,word,produces,sister,sister
item_436,tannlækni,people,ii_13_39,word,produces,dentist,dentist
item_437,trøll,people,ii_13_40,word,produces,troll,
item_438,vinkona,people,ii_13_41,word,produces,friend,friend
item_439,vinur,people,ii_13_42,word,produces,friend,friend
item_440,bað,games_routines,ii_14_1,word,produces,bath (routine),take a bath
item_441,bíða,games_routines,ii_14_2,word,produces,wait,wait
item_442,bei,games_routines,ii_14_3,word,produces,bye,bye
item_443,døgurði,games_routines,ii_14_4,word,produces,lunch,lunch
item_444,góðanátt,games_routines,ii_14_5,word,produces,good night,good night
item_445,halló,games_routines,ii_14_6,word,produces,hello,hello
item_446,hey,games_routines,ii_14_7,word,produces,hi,hi
item_447,ja,games_routines,ii_14_8,word,produces,yes,yes
item_448,kann eg fáa,games_routines,ii_14_9,word,produces,can i get,
item_449,sova (í vogn/song),games_routines,ii_14_10,word,produces,sleep (in stroller/bed),
item_450,mala hendan veg,games_routines,ii_14_11,word,produces,mala hendan veg (children's song),
item_451,manga takk,games_routines,ii_14_12,word,produces,thank you,thank you
item_452,millummála,games_routines,ii_14_13,word,produces,lunch,lunch
item_453,morgunmat,games_routines,ii_14_14,word,produces,breakfast,breakfast
item_454,nátturði,games_routines,ii_14_15,word,produces,dinner,dinner
item_455,nú komi eg eftir tær,games_routines,ii_14_16,word,produces,now I'm coming for you,
item_456,nei,games_routines,ii_14_17,word,produces,no,no
item_457,ringja,games_routines,ii_14_18,word,produces,call,call
item_458,"ríði, ríði ranka",games_routines,ii_14_19,word,produces,"ride, ride ranka (children's song)",
item_459,shh/hússj,games_routines,ii_14_20,word,produces,shh/hush,shh
item_460,sita á potti,games_routines,ii_14_21,word,produces,go potty,go potty
item_461,so stór/ur,games_routines,ii_14_22,word,produces,so big,so big
item_462,spæla bø,games_routines,ii_14_23,word,produces,peekaboo,peekaboo
item_463,takk,games_routines,ii_14_24,word,produces,thanks,thank you
item_464,tími ikki,games_routines,ii_14_25,word,produces,don't want,don't want
item_465,trilla,games_routines,ii_14_26,word,produces,push the stroller,
item_466,arbeiða,action_words,ii_15_1,word,produces,work,work (action)
item_467,banka,action_words,ii_15_2,word,produces,hit,hit
item_468,bera,action_words,ii_15_3,word,produces,carry,carry
item_469,bíða,action_words,ii_15_4,word,produces,wait,wait
item_470,bíta,action_words,ii_15_5,word,produces,bite,bite
item_471,blaka,action_words,ii_15_6,word,produces,throw,throw
item_472,blása,action_words,ii_15_7,word,produces,blow,blow
item_473,bróta,action_words,ii_15_8,word,produces,break (action),break
item_474,byggja,action_words,ii_15_9,word,produces,build,build
item_475,dansa,action_words,ii_15_10,word,produces,dance (action),dance
item_476,dáma,action_words,ii_15_11,word,produces,like,like
item_477,deila,action_words,ii_15_12,word,produces,share,share
item_478,detta,action_words,ii_15_13,word,produces,fall,fall
item_479,drekka,action_words,ii_15_14,word,produces,drink (beverage),drink (beverage)
item_480,elska,action_words,ii_15_15,word,produces,love,love
item_481,enda,action_words,ii_15_16,word,produces,end,end
item_482,eta,action_words,ii_15_17,word,produces,eat,eat
item_483,fanga,action_words,ii_15_18,word,produces,grab,grab
item_484,fara,action_words,ii_15_19,word,produces,go,go
item_485,fáa,action_words,ii_15_20,word,produces,get,get
item_486,feia,action_words,ii_15_21,word,produces,sweep,sweep
item_487,finna,action_words,ii_15_22,word,produces,find,find
item_488,ganga,action_words,ii_15_23,word,produces,walk,walk
item_489,gera,action_words,ii_15_24,word,produces,do,do
item_490,gera mat,action_words,ii_15_25,word,produces,cook,cook
item_491,gera reint,action_words,ii_15_26,word,produces,clean (action),clean (action)
item_492,geva,action_words,ii_15_27,word,produces,give,give
item_493,geva at eta,action_words,ii_15_28,word,produces,give to eat,feed
item_494,goyma,action_words,ii_15_29,word,produces,keep,keep
item_495,gráta,action_words,ii_15_30,word,produces,cry,cry
item_496,halda,action_words,ii_15_31,word,produces,hold,hold
item_497,hata,action_words,ii_15_32,word,produces,hate,hate
item_498,hava,action_words,ii_15_33,word,produces,have,have
item_499,hála,action_words,ii_15_34,word,produces,pull,pull
item_500,hjálpa,action_words,ii_15_35,word,produces,help,help
item_501,hoppa,action_words,ii_15_36,word,produces,jump,jump
item_502,hoyra,action_words,ii_15_37,word,produces,hear,hear
item_503,hugsa,action_words,ii_15_38,word,produces,think,think
item_504,hyggja,action_words,ii_15_39,word,produces,look,look
item_505,kasta,action_words,ii_15_40,word,produces,throw,throw
item_506,keypa,action_words,ii_15_41,word,produces,shopping,shopping
item_507,kitla,action_words,ii_15_42,word,produces,tickle,tickle
item_508,klandrast,action_words,ii_15_43,word,produces,fight,fight
item_509,klappa,action_words,ii_15_44,word,produces,clap,clap
item_510,klatra,action_words,ii_15_45,word,produces,climb,climb
item_511,klemma,action_words,ii_15_46,word,produces,hug,hug
item_512,klippa,action_words,ii_15_47,word,produces,cut,cut
item_513,koma við,action_words,ii_15_48,word,produces,bring,bring
item_514,koyra,action_words,ii_15_49,word,produces,drive,drive
item_515,krógva,action_words,ii_15_50,word,produces,hide,hide
item_516,lata aftur,action_words,ii_15_51,word,produces,close (action),close
item_517,lata upp,action_words,ii_15_52,word,produces,open (action),open (action)
item_518,láta sum um,action_words,ii_15_53,word,produces,pretend,pretend
item_519,leggja,action_words,ii_15_54,word,produces,lay,lay
item_520,lesa,action_words,ii_15_55,word,produces,read,read
item_521,lofta,action_words,ii_15_56,word,produces,catch,catch
item_522,lurta,action_words,ii_15_57,word,produces,listen,listen
item_523,mála,action_words,ii_15_58,word,produces,paint,paint (action)
item_524,missa,action_words,ii_15_59,word,produces,lose,lose
item_525,mussa,action_words,ii_15_60,word,produces,kiss,kiss
item_526,nema,action_words,ii_15_61,word,produces,learn,learn
item_527,orðna,action_words,ii_15_62,word,produces,arrange/fix,fix
item_528,passa,action_words,ii_15_63,word,produces,fit,fit
item_529,renna,action_words,ii_15_64,word,produces,run,run
item_530,renna eftir,action_words,ii_15_65,word,produces,run after,chase
item_531,reiggja,action_words,ii_15_66,word,produces,swing (action),swing (object)
item_532,rista,action_words,ii_15_67,word,produces,shake,shake
item_533,ríða,action_words,ii_15_68,word,produces,ride,ride
item_534,rudda,action_words,ii_15_69,word,produces,clean (action),clean (action)
item_535,seta,action_words,ii_15_70,word,produces,put,put
item_536,siga,action_words,ii_15_71,word,produces,say,say
item_537,sita,action_words,ii_15_72,word,produces,sit,sit
item_538,síggja,action_words,ii_15_73,word,produces,see,see
item_539,skeinkja,action_words,ii_15_74,word,produces,pour,pour
item_540,skera,action_words,ii_15_75,word,produces,cut (action),cut
item_541,skoyta,action_words,ii_15_76,word,produces,skate,skate (action)
item_542,skreiða,action_words,ii_15_77,word,produces,crawl,crawl
item_543,skriva,action_words,ii_15_78,word,produces,write,write
item_544,skræða,action_words,ii_15_79,word,produces,tear (action),tear
item_545,skumpa,action_words,ii_15_80,word,produces,push,push
item_546,skunda sær,action_words,ii_15_81,word,produces,hurry up,hurry
item_547,sláa,action_words,ii_15_82,word,produces,hit,hit
item_548,slikka,action_words,ii_15_83,word,produces,lick,lick
item_549,smakka,action_words,ii_15_84,word,produces,taste,taste
item_550,smíla,action_words,ii_15_85,word,produces,smile,smile
item_551,sova,action_words,ii_15_86,word,produces,sleep,sleep
item_552,sparka,action_words,ii_15_87,word,produces,kick,kick
item_553,sprutta,action_words,ii_15_88,word,produces,splash,splash
item_554,spæla,action_words,ii_15_89,word,produces,play,play
item_555,standa,action_words,ii_15_90,word,produces,stand,stand
item_556,steðga,action_words,ii_15_91,word,produces,stop,stop
item_557,stoyta (niður),action_words,ii_15_92,word,produces,spill,spill
item_558,svansa,action_words,ii_15_93,word,produces,mess up,
item_559,svimja,action_words,ii_15_94,word,produces,swim,swim
item_560,syngja,action_words,ii_15_95,word,produces,sing,sing
item_561,taka,action_words,ii_15_96,word,produces,take,take
item_562,tekna,action_words,ii_15_97,word,produces,draw,draw
item_563,tosa,action_words,ii_15_98,word,produces,talk,talk
item_564,turka,action_words,ii_15_99,word,produces,dry (action),dry (action)
item_565,turka av,action_words,ii_15_100,word,produces,wipe,wipe
item_566,vakna,action_words,ii_15_101,word,produces,wake up,wake up
item_567,vaska,action_words,ii_15_102,word,produces,wash,wash
item_568,velja,action_words,ii_15_103,word,produces,choose,choose
item_569,vísa,action_words,ii_15_104,word,produces,show,show
item_570,ynskja,action_words,ii_15_105,word,produces,wish,wish
item_571,appelsingult,descriptive_words,ii_16_1,word,produces,orange (description),orange (description)
item_572,bangin,descriptive_words,ii_16_2,word,produces,afraid,afraid
item_573,betri,descriptive_words,ii_16_3,word,produces,better,better
item_574,blátt,descriptive_words,ii_16_4,word,produces,blue,blue
item_575,bleytt,descriptive_words,ii_16_5,word,produces,soft,soft
item_576,brotið,descriptive_words,ii_16_6,word,produces,broken,broken
item_577,brúnt,descriptive_words,ii_16_7,word,produces,brown,brown
item_578,býtt,descriptive_words,ii_16_8,word,produces,silly,silly
item_579,cool,descriptive_words,ii_16_9,word,produces,cool,cool (description)
item_580,deiligt,descriptive_words,ii_16_10,word,produces,delicious,tasty
item_581,fast,descriptive_words,ii_16_11,word,produces,stuck,stuck
item_582,fitt/ur,descriptive_words,ii_16_12,word,produces,cute,cute
item_583,fínt,descriptive_words,ii_16_13,word,produces,fine,fine
item_584,fortreð,descriptive_words,ii_16_14,word,produces,mischievous,naughty
item_585,fult,descriptive_words,ii_16_15,word,produces,full,full
item_586,fyrst,descriptive_words,ii_16_16,word,produces,first,first
item_587,gamalt,descriptive_words,ii_16_17,word,produces,old,old
item_588,glað/ur,descriptive_words,ii_16_18,word,produces,happy,happy
item_589,gott,descriptive_words,ii_16_19,word,produces,good,good
item_590,grønt,descriptive_words,ii_16_20,word,produces,green,green
item_591,gult,descriptive_words,ii_16_21,word,produces,yellow,yellow
item_592,hart,descriptive_words,ii_16_22,word,produces,hard,hard
item_593,heitt,descriptive_words,ii_16_23,word,produces,hot,hot
item_594,hvítt,descriptive_words,ii_16_24,word,produces,white,white
item_595,høgt,descriptive_words,ii_16_25,word,produces,high,high
item_596,ill/ur,descriptive_words,ii_16_26,word,produces,angry,angry
item_597,kalt,descriptive_words,ii_16_27,word,produces,cold,cold
item_598,kedd/ur,descriptive_words,ii_16_28,word,produces,sad,sad
item_599,klistrut,descriptive_words,ii_16_29,word,produces,sticky,sticky
item_600,langt,descriptive_words,ii_16_30,word,produces,far,far
item_601,larmar,descriptive_words,ii_16_31,word,produces,noisy,noisy
item_602,lin/ur,descriptive_words,ii_16_32,word,produces,sleepy,soft
item_603,lítið,descriptive_words,ii_16_33,word,produces,little,little
item_604,mega (t.d. skjótt),descriptive_words,ii_16_34,word,produces,"mega (overly, e.g., quickly)",
item_605,móð/ur,descriptive_words,ii_16_35,word,produces,tired,tired
item_606,myrkt,descriptive_words,ii_16_36,word,produces,dark,dark
item_607,nýtt,descriptive_words,ii_16_37,word,produces,new,new
item_608,ólekkurt,descriptive_words,ii_16_38,word,produces,nasty,nasty
item_609,pent,descriptive_words,ii_16_39,word,produces,nice,nice
item_610,pinkalítil,descriptive_words,ii_16_40,word,produces,tiny,tiny
item_611,ringt,descriptive_words,ii_16_41,word,produces,ill/poor/bad,bad
item_612,reint,descriptive_words,ii_16_42,word,produces,clean (description),clean (description)
item_613,reytt,descriptive_words,ii_16_43,word,produces,red,red
item_614,síðst,descriptive_words,ii_16_44,word,produces,last,last
item_615,sjúk/ur,descriptive_words,ii_16_45,word,produces,ill,sick
item_616,skitið,descriptive_words,ii_16_46,word,produces,dirty,dirty
item_617,skjótt,descriptive_words,ii_16_47,word,produces,fast,fast
item_618,spakuligt,descriptive_words,ii_16_48,word,produces,slow,slow
item_619,still/ur,descriptive_words,ii_16_49,word,produces,calm,calm
item_620,stuttligt,descriptive_words,ii_16_50,word,produces,fun,fun
item_621,stórt,descriptive_words,ii_16_51,word,produces,big,big
item_622,svart,descriptive_words,ii_16_52,word,produces,black,black
item_623,svong/svangur,descriptive_words,ii_16_53,word,produces,hungry,hungry
item_624,tómt,descriptive_words,ii_16_54,word,produces,empty,empty
item_625,tungt,descriptive_words,ii_16_55,word,produces,heavy,heavy
item_626,turt,descriptive_words,ii_16_56,word,produces,dry (description),dry (description)
item_627,tyst/ur,descriptive_words,ii_16_57,word,produces,thirsty,thirsty
item_628,vakin,descriptive_words,ii_16_58,word,produces,awake,awake
item_629,vátt,descriptive_words,ii_16_59,word,produces,wet,wet
item_630,vekk,descriptive_words,ii_16_60,word,produces,away/gone,gone
item_631,aftaná,time_words,ii_17_1,word,produces,after,after
item_632,áðrenn,time_words,ii_17_2,word,produces,before,before
item_633,dagur,time_words,ii_17_3,word,produces,day,day
item_634,í dag,time_words,ii_17_4,word,produces,today,today
item_635,í gjár,time_words,ii_17_5,word,produces,yesterday,yesterday
item_636,í kvøld,time_words,ii_17_6,word,produces,tonight,tonight
item_637,í morgin,time_words,ii_17_7,word,produces,this morning,this morning
item_638,morgun,time_words,ii_17_8,word,produces,morning,morning
item_639,nátt,time_words,ii_17_9,word,produces,night,night
item_640,nú,time_words,ii_17_10,word,produces,now,now
item_641,seinni,time_words,ii_17_11,word,produces,later,later
item_642,um eina løtu,time_words,ii_17_12,word,produces,in a moment,soon
item_643,eg,pronouns,ii_18_1,word,produces,I (nom),1SG
item_644,hana,pronouns,ii_18_2,word,produces,her (acc),3SG
item_645,handan,pronouns,ii_18_3,word,produces,that,that
item_646,hann,pronouns,ii_18_4,word,produces,he (nom/acc),3SG
item_647,hansara,pronouns,ii_18_5,word,produces,his (gen),3SG.POSS
item_648,hasi,pronouns,ii_18_6,word,produces,those,those
item_649,hasin,pronouns,ii_18_7,word,produces,that,that
item_650,hasir,pronouns,ii_18_8,word,produces,those,those
item_651,hatta,pronouns,ii_18_9,word,produces,that,that
item_652,hendan,pronouns,ii_18_10,word,produces,this,this
item_653,hennara,pronouns,ii_18_11,word,produces,her (gen),3SG.POSS
item_654,henni,pronouns,ii_18_12,word,produces,her (gen),3SG.POSS
item_655,hesi,pronouns,ii_18_13,word,produces,these,these
item_656,hesin,pronouns,ii_18_14,word,produces,this,this
item_657,hesar,pronouns,ii_18_15,word,produces,these,these
item_658,hesir,pronouns,ii_18_16,word,produces,these,these
item_659,hetta,pronouns,ii_18_17,word,produces,this,this
item_660,hin (hitt),pronouns,ii_18_18,word,produces,that,that
item_661,hon,pronouns,ii_18_19,word,produces,she (nom),3SG
item_662,honum,pronouns,ii_18_20,word,produces,him (dat),3SG
item_663,meg,pronouns,ii_18_21,word,produces,me (acc),1SG
item_664,mín (mítt),pronouns,ii_18_22,word,produces,my (my),1SG.POSS
item_665,mær,pronouns,ii_18_23,word,produces,me (dat),1SG
item_666,nakar,pronouns,ii_18_24,word,produces,one (indef),
item_667,okkara,pronouns,ii_18_25,word,produces,our (gen),1PL.POSS
item_668,okkum,pronouns,ii_18_26,word,produces,us (acc/dat),1PL
item_669,onkur,pronouns,ii_18_27,word,produces,someone,someone
item_670,sín (sítt),pronouns,ii_18_28,word,produces,their (sg gen),3SG.POSS
item_671,sær (seg),pronouns,ii_18_29,word,produces,self (refl),REFL
item_672,sjálv/ur,pronouns,ii_18_30,word,produces,self (refl),REFL
item_673,tað,pronouns,ii_18_31,word,produces,it (nom/acc),3SG
item_674,tann,pronouns,ii_18_32,word,produces,that,that
item_675,teg,pronouns,ii_18_33,word,produces,you (acc),2SG
item_676,tit,pronouns,ii_18_34,word,produces,you (pl nom),2PL
item_677,tín (títt),pronouns,ii_18_35,word,produces,your (gen),2SG.POSS
item_678,tú,pronouns,ii_18_36,word,produces,you (nom),2SG
item_679,tykkara,pronouns,ii_18_37,word,produces,your (pl gen),2PL.POSS
item_680,tykkum,pronouns,ii_18_38,word,produces,you (pl acc/dat),2PL
item_681,tær,pronouns,ii_18_39,word,produces,you (dat),2SG
item_682,tey,pronouns,ii_18_40,word,produces,they (nom/acc),3PL
item_683,teimum,pronouns,ii_18_41,word,produces,them (dat),3PL
item_684,teir,pronouns,ii_18_42,word,produces,they (nom/acc),3PL
item_685,teirra,pronouns,ii_18_43,word,produces,their (gen),3PL.POSS
item_686,vit,pronouns,ii_18_44,word,produces,we (nom),1PL
item_687,ha?,question_words,ii_19_1,word,produces,huh?,
item_688,hvar,question_words,ii_19_2,word,produces,where (question),where (question)
item_689,hvat,question_words,ii_19_3,word,produces,what,what
item_690,hví,question_words,ii_19_4,word,produces,why,why
item_691,hvussu,question_words,ii_19_5,word,produces,how,how
item_692,hvønn,question_words,ii_19_6,word,produces,whom (acc),
item_693,hvør,question_words,ii_19_7,word,produces,who,who
item_694,hvørjum,question_words,ii_19_8,word,produces,whom (dat),
item_695,nær,question_words,ii_19_9,word,produces,when (question),when (question)
item_696,aftanfyri,locations,ii_20_1,word,produces,behind,behind
item_697,aftur,locations,ii_20_2,word,produces,back,back
item_698,av,locations,ii_20_3,word,produces,of,of
item_699,á,locations,ii_20_4,word,produces,on,on
item_700,fram,locations,ii_20_5,word,produces,forward,forward
item_701,frammanfyri,locations,ii_20_6,word,produces,ahead,ahead
item_702,frá,locations,ii_20_7,word,produces,from,from
item_703,fyri,locations,ii_20_8,word,produces,for,for
item_704,gjøgnum,locations,ii_20_9,word,produces,through,through
item_705,har,locations,ii_20_10,word,produces,there,there
item_706,her,locations,ii_20_11,word,produces,here,here
item_707,hjá,locations,ii_20_12,word,produces,at,at
item_708,inn,locations,ii_20_13,word,produces,in,in
item_709,inni,locations,ii_20_14,word,produces,inside,inside
item_710,inn(i)í,locations,ii_20_15,word,produces,in,in
item_711,í,locations,ii_20_16,word,produces,in,in
item_712,líka,locations,ii_20_17,word,produces,too,too
item_713,móti,locations,ii_20_18,word,produces,against,against
item_714,niður,locations,ii_20_19,word,produces,down,down
item_715,oman,locations,ii_20_20,word,produces,down,down
item_716,omaná,locations,ii_20_21,word,produces,top,top
item_717,rundan um,locations,ii_20_22,word,produces,around,around
item_718,til,locations,ii_20_23,word,produces,to,to
item_719,um,locations,ii_20_24,word,produces,about,about
item_720,undir,locations,ii_20_25,word,produces,under,under
item_721,upp,locations,ii_20_26,word,produces,up,up
item_722,uppi,locations,ii_20_27,word,produces,up,up
item_723,upp(i)á,locations,ii_20_28,word,produces,on top of,on top of
item_724,uppiyvir,locations,ii_20_29,word,produces,above,above
item_725,uttanfyri,locations,ii_20_30,word,produces,outside,outside
item_726,út,locations,ii_20_31,word,produces,out,out
item_727,úti,locations,ii_20_32,word,produces,out,out
item_728,vekk,locations,ii_20_33,word,produces,away/gone,gone
item_729,við,locations,ii_20_34,word,produces,by,by
item_730,við síðuna av,locations,ii_20_35,word,produces,beside,beside
item_731,yvir,locations,ii_20_36,word,produces,over,over
item_732,yvirum,locations,ii_20_37,word,produces,over,over
item_733,aðrar/aðrir/onnur,quantifiers,ii_21_1,word,produces,other,other
item_734,allar/allir/øll,quantifiers,ii_21_2,word,produces,all,all
item_735,alt,quantifiers,ii_21_3,word,produces,alt,
item_736,annar/onnur,quantifiers,ii_21_4,word,produces,another,another
item_737,bara,quantifiers,ii_21_5,word,produces,just,just
item_738,ein/eitt,quantifiers,ii_21_6,word,produces,one,one
item_739,eisini,quantifiers,ii_21_7,word,produces,also,also
item_740,eitt sindur,quantifiers,ii_21_8,word,produces,a little,a little
item_741,for (t.d. for stutt),quantifiers,ii_21_9,word,produces,too (e.g. too short),too
item_742,hin/hitt,quantifiers,ii_21_10,word,produces,other,other
item_743,hinar/hinir/hini,quantifiers,ii_21_11,word,produces,other,other
item_744,ikki,quantifiers,ii_21_12,word,produces,not,not
item_745,meira,quantifiers,ii_21_13,word,produces,more,more
item_746,nógvar/nógvir/nógv,quantifiers,ii_21_14,word,produces,enough,enough
item_747,ongin/ongi/onki,quantifiers,ii_21_15,word,produces,none,none
item_748,sama/sami/somu,quantifiers,ii_21_16,word,produces,same,same
item_749,soleiðis,quantifiers,ii_21_17,word,produces,so,so
item_750,summar/summir/summi,quantifiers,ii_21_18,word,produces,some,some
item_751,kann fáa,helping_words,ii_22_1,word,produces,can,can
item_752,kanst fáa,helping_words,ii_22_2,word,produces,can,can
item_753,kunnu fáa,helping_words,ii_22_3,word,produces,can,can
item_754,kundi fáa,helping_words,ii_22_4,word,produces,can,can
item_755,kundu fáa,helping_words,ii_22_5,word,produces,can,can
item_756,má fáa,helping_words,ii_22_6,word,produces,must,must
item_757,mást fáa,helping_words,ii_22_7,word,produces,must,must
item_758,mátti fáa,helping_words,ii_22_8,word,produces,must,must
item_759,máttu fáa,helping_words,ii_22_9,word,produces,must,must
item_760,mugu fáa,helping_words,ii_22_10,word,produces,must,must
item_761,skal fáa,helping_words,ii_22_11,word,produces,shall,shall
item_762,skalt fáa,helping_words,ii_22_12,word,produces,shall,shall
item_763,skuldi fáa,helping_words,ii_22_13,word,produces,shall,shall
item_764,skuldu fáa,helping_words,ii_22_14,word,produces,shall,shall
item_765,skulu fáa,helping_words,ii_22_15,word,produces,shall,shall
item_766,vil hava,helping_words,ii_22_16,word,produces,want,want
item_767,vilt hava,helping_words,ii_22_17,word,produces,want,want
item_768,vilja hava,helping_words,ii_22_18,word,produces,want,want
item_769,vildi hava,helping_words,ii_22_19,word,produces,want,want
item_770,vildu hava,helping_words,ii_22_20,word,produces,want,want
item_771,eri,helping_words,ii_22_21,word,produces,am,am
item_772,ert,helping_words,ii_22_22,word,produces,are,are
item_773,eru,helping_words,ii_22_23,word,produces,are,are
item_774,var,helping_words,ii_22_24,word,produces,was,was
item_775,vóru,helping_words,ii_22_25,word,produces,were,were
item_776,at,connecting_words,ii_23_1,word,produces,that (conjunction),
item_777,ella,connecting_words,ii_23_2,word,produces,or,or
item_778,vissi (hvis),connecting_words,ii_23_3,word,produces,if,if
item_779,men,connecting_words,ii_23_4,word,produces,but,but
item_780,og,connecting_words,ii_23_5,word,produces,and,and
item_781,sum,connecting_words,ii_23_6,word,produces,as,as
item_782,tí,connecting_words,ii_23_7,word,produces,because,because
item_783,"1. Tosar barnið hjá tær um fólk, sum ikki eru til staðar ella okkurt, sum longu er hent? Dømi: Eitt barn, sum var til sjónleik í síðstu viku, sigur: “trøll” ella “ganda”.",,ii_24_1,how_use_words,not yet; sometimes; often,1. Does your child talk about people who are not present or something that has already happened? Example: A child who was at a play last week says: “troll” or “magic”.,
item_784,"2. Tosar barnið hjá tær onkuntíð um okkurt, sum fer at henda t.d. sigur gyng gang, áðrenn tit fara á spælipláss ella gvagg gvagg áðrenn tit fara at geva dunnunum?",,ii_24_2,how_use_words,not yet; sometimes; often,"2. Does your child ever talk about something that is going to happen e.g. says ""swish swish (swing sound)"", before you go to the playground or ""quack quack"" before you go to feed the ducks?",
item_785,"3. Tosar barnið hjá tær nakrantíð um lutir, sum ikki eru til staðar so sum spyr eftir onkrum leikum, sum eru vekk ella kelidjóri, sum ikki er til staðar ella spyr eftir onkrum persóni, sum ikki er til staðar?",,ii_24_3,how_use_words,not yet; sometimes; often,3. Does your child ever talk about things that are not there such as asking for toys that are gone or a pet that is not there or asking for a person that is not there?,
item_786,"4. Skilir barnið hjá tær, um tú spyr eftir onkrum, sum ikki er í stovuni t.d. fer í kamarið eftir einari bamsu, um tú spyrt: hvar er bamsan?",,ii_24_4,how_use_words,not yet; sometimes; often,"4. Does your child understand if you ask for something that is not in the room e.g. goes to the room for a teddy bear, if you ask: where is the teddy bear?",
item_787,"5. Tekur ella peikar barnið hjá tær nakrantíð á ein lut og sigur navnið á tí, sum eigur lutin? Dømi: Stokkar og sigur “mamma”?",,ii_24_5,how_use_words,not yet; sometimes; often,5. Does your child ever take or point to an object and say the name of the person who owns the object? Example: Does he point to knitting pins and say “mom”?,
item_788,"1. Tá vit tosa um meira enn eitt ting seta vit ""–ar"" afturat nógvum orðum. Eitt dømi er “bilar” (um meiri enn ein bil), “skógvar,” “hundar,” og “lyklar.” Er barnið hjá tær byrjað at gera hetta?",,ii_25_1,word_endings,not yet; sometimes; often,"1. When we talk about more than one thing we put ""–ar"" after many words. Examples are “cars” (about more than one car), “shoes,” “dogs,” and “keys.” Has your child started doing this?",
item_789,"2. Tá onkur eigur okkurt, siga vit “’hjá” frammanfyri ella skoyta “’sa” upp í orðið. Dømi: “Jakkin hjá babba,” “mammusa kjóli,” og “abbasa brillur”. Er barnið hjá tær byrjað at gera hetta?",,ii_25_2,word_endings,not yet; sometimes; often,"2. When someone owns something, we say “'hjá” in front or add “'sa” to the word. Examples: “Daddy's jacket,” “Mom's dress,” and “Grandma's glasses”. Has your child started doing this?",
item_790,"3. Tá vit tosa um ting, sum eru hend, eru summi orð sterkt bend. Dømi: eru “sá”, “rann” og “græt”. Er barnið hjá tær byrjað at gera hetta?",,ii_25_3,word_endings,not yet; sometimes; often,"3. When we talk about things that have happened, some words are strongly suggestive. Examples: are “saw”, “ran” and “cried”. Has your child started doing this?",
item_791,"4. Tá vit tosa um ting, sum eru hend, leggja vit ofta “-aði” afturat sagnorðinum. Dømi eru “Mussaði,” “hoppaði” og “dansaði”. Er barnið hjá tær byrjað at gera hetta?",,ii_25_4,word_endings,not yet; sometimes; often,"4. When we talk about things that have happened, we often add “-a_i” to the verb. Examples are “Kissed,” “jumped,” and “danced.” Has your child started doing this?",
item_792,børn,,ii_26_1,word_forms_nouns,produces,children,
item_793,føtur,,ii_26_2,word_forms_nouns,produces,feet,
item_794,menn,,ii_26_3,word_forms_nouns,produces,men,
item_795,mýs,,ii_26_4,word_forms_nouns,produces,mice,
item_796,tenn,,ii_26_5,word_forms_nouns,produces,teeth,
item_797,át,,ii_27_1,word_forms_verbs,produces,ate,
item_798,blásti,,ii_27_2,word_forms_verbs,produces,blew,
item_799,breyt,,ii_27_3,word_forms_verbs,produces,opened,
item_800,datt,,ii_27_4,word_forms_verbs,produces,fell,
item_801,drakk,,ii_27_5,word_forms_verbs,produces,drank,
item_802,fekk,,ii_27_6,word_forms_verbs,produces,got,
item_803,fleyg,,ii_27_7,word_forms_verbs,produces,flew,
item_804,fór,,ii_27_8,word_forms_verbs,produces,went,
item_805,gjørdi,,ii_27_9,word_forms_verbs,produces,did,
item_806,helt,,ii_27_10,word_forms_verbs,produces,held,
item_807,hevði,,ii_27_11,word_forms_verbs,produces,had,
item_808,hoyrdi,,ii_27_12,word_forms_verbs,produces,heard,
item_809,keypti,,ii_27_13,word_forms_verbs,produces,bought,
item_810,kom,,ii_27_14,word_forms_verbs,produces,came,
item_811,koyrdi,,ii_27_15,word_forms_verbs,produces,drove,
item_812,misti,,ii_27_16,word_forms_verbs,produces,mixed,
item_813,rann,,ii_27_17,word_forms_verbs,produces,ran,
item_814,sat,,ii_27_18,word_forms_verbs,produces,sat,
item_815,sá,,ii_27_19,word_forms_verbs,produces,saw,
item_816,tók,,ii_27_20,word_forms_verbs,produces,took,
item_817,bókar,,ii_28_1,word_endings_nouns,produces,books,
item_818,bøkrir,,ii_28_2,word_endings_nouns,produces,books,
item_819,børnir,,ii_28_3,word_endings_nouns,produces,children,
item_820,drongar,,ii_28_4,word_endings_nouns,produces,boys,
item_821,fótar,,ii_28_5,word_endings_nouns,produces,feet,
item_822,mannur,,ii_28_6,word_endings_nouns,produces,man,
item_823,mennar,,ii_28_7,word_endings_nouns,produces,men,
item_824,músir,,ii_28_8,word_endings_nouns,produces,mice,
item_825,skipir,,ii_28_9,word_endings_nouns,produces,ships,
item_826,tennir,,ii_28_10,word_endings_nouns,produces,teeth,
item_827,blásaði,,ii_29_1,word_endings_verbs,produces,blew,
item_828,brótaði,,ii_29_2,word_endings_verbs,produces,broke,
item_829,dettaði,,ii_29_3,word_endings_verbs,produces,fell,
item_830,drakti (fyri drakk),,ii_29_4,word_endings_verbs,produces,drakti (for drank),
